status_date_key,customer_id,customer_status,churn_reason,competitor_name
20251102,C1000637,Active,Network Issue,
20251102,C1000638,Active,Price Too High,Airtel
20251102,C1000639,Active,Price Too High,Vi
20251102,C1000640,Active,Network Issue,
20251102,C1000641,Active,Price Too High,
20251102,C1000642,Active,Network Issue,Vi
20251102,C1000643,Active,Price Too High,Airtel
20251102,C1000644,Active,Network Issue,Airtel
20251102,C1000645,Active,,Vi
20251102,C1000646,Active,Better Competitor Offer,BSNL
20251102,C1000647,Active,Better Competitor Offer,Vi
20251102,C1000648,Active,Low Usage,Airtel
20251102,C1000649,Active,Price Too High,Airtel
20251102,C1000650,Active,Network Issue,Jio
20251102,C1000651,Active,Better Competitor Offer,
20251102,C1000652,Active,Better Competitor Offer,Jio
20251102,C1000653,Active,Low Usage,Vi
20251102,C1000654,Active,Price Too High,
20251102,C1000655,Active,Network Issue,Airtel
20251102,C1000656,Active,Price Too High,BSNL
20251102,C1000657,Active,Price Too High,BSNL
20251102,C1000658,Active,Better Competitor Offer,Jio
20251102,C1000659,Active,Better Competitor Offer,Airtel
20251102,C1000660,Active,Price Too High,Vi
20251102,C1000661,Active,,Airtel
20251102,C1000662,Active,Better Competitor Offer,Airtel
20251102,C1000663,Active,Network Issue,Vi
20251102,C1000664,Active,Network Issue,Jio
20251102,C1000665,Active,Network Issue,Airtel
20251102,C1000666,Active,Network Issue,Jio
20251102,C1000667,Active,Network Issue,Jio
20251102,C1000668,Active,Network Issue,Airtel
20251102,C1000669,Active,Price Too High,Vi
20251102,C1000670,Active,Network Issue,Jio
20251102,C1000671,Active,,BSNL
20251102,C1000672,Active,Network Issue,Airtel
20251102,C1000673,Active,Better Competitor Offer,
20251102,C1000674,Active,Price Too High,Airtel
20251102,C1000675,Active,,Jio
20251102,C1000676,Active,Network Issue,BSNL
20251102,C1000677,Active,Price Too High,Vi
20251102,C1000678,Active,,Airtel
20251102,C1000679,Active,,Airtel
20251102,C1000680,Active,Low Usage,Jio
20251102,C1000681,Active,Price Too High,Airtel
20251102,C1000682,Active,Network Issue,Jio
20251102,C1000683,Active,Better Competitor Offer,Airtel
20251102,C1000684,Active,,
20251102,C1000685,Active,Better Competitor Offer,BSNL
20251102,C1000686,Active,Better Competitor Offer,Jio
20251102,C1000687,Active,Price Too High,
20251102,C1000688,Active,Low Usage,Airtel
20251102,C1000689,Active,Network Issue,Jio
20251102,C1000690,Active,Price Too High,BSNL
20251102,C1000691,Active,Price Too High,Airtel
20251102,C1000692,Active,Better Competitor Offer,Jio
20251102,C1000693,Active,Network Issue,Jio
20251102,C1000694,Active,Network Issue,Airtel
20251102,C1000695,Active,Better Competitor Offer,Jio
20251102,C1000696,Active,Price Too High,BSNL
20251102,C1000697,Active,Better Competitor Offer,Airtel
20251102,C1000698,Active,Network Issue,Airtel
20251102,C1000699,Active,Price Too High,Jio
20251102,C1000700,Active,Better Competitor Offer,BSNL
20251102,C1000701,Active,Network Issue,Airtel
20251102,C1000702,Active,Price Too High,Airtel
20251102,C1000703,Active,Network Issue,BSNL
20251102,C1000704,Active,Network Issue,Jio
20251102,C1000705,Active,,Airtel
20251102,C1000706,Active,Price Too High,Vi
20251102,C1000707,Churned,Low Usage,Airtel
20251102,C1000708,Active,Price Too High,Jio
20251102,C1000709,Active,Better Competitor Offer,Jio
20251102,C1000710,Active,Low Usage,Airtel
20251102,C1000711,Active,Better Competitor Offer,
20251102,C1000712,Active,Price Too High,Airtel
20251102,C1000713,Active,Price Too High,Jio
20251102,C1000714,Active,Price Too High,BSNL
20251102,C1000715,Active,,Airtel
20251102,C1000716,Active,Low Usage,Airtel
20251102,C1000717,Active,,Airtel
20251102,C1000718,Active,Network Issue,Vi
20251102,C1000719,Active,Low Usage,Vi
20251102,C1000720,Active,,Jio
20251102,C1000721,Active,Network Issue,BSNL
20251102,C1000722,Active,Network Issue,Jio
20251102,C1000723,Active,Low Usage,Jio
20251102,C1000724,Active,Better Competitor Offer,Jio
20251102,C1000725,Active,Low Usage,BSNL
20251102,C1000726,Active,Network Issue,Vi
20251102,C1000727,Active,Low Usage,BSNL
20251102,C1000728,Active,Network Issue,Vi
20251102,C1000729,Active,Network Issue,Jio
20251102,C1000730,Active,Network Issue,Airtel
20251102,C1000731,Active,Low Usage,Airtel
20251102,C1000732,Active,Better Competitor Offer,Airtel
20251102,C1000733,Active,Better Competitor Offer,Jio
20251102,C1000734,Active,Price Too High,
20251102,C1000735,Active,,Vi
20251102,C1000736,Active,Price Too High,Airtel
20251102,C1000737,Active,Low Usage,BSNL
20251102,C1000738,Active,Price Too High,Vi
20251102,C1000739,Active,Price Too High,Jio
20251102,C1000740,Active,Price Too High,Airtel
20251102,C1000741,Active,Price Too High,Jio
20251102,C1000742,Active,Low Usage,Jio
20251102,C1000743,Active,Better Competitor Offer,Jio
20251102,C1000744,Active,Network Issue,
20251102,C1000745,Active,,Airtel
20251102,C1000746,Active,Price Too High,BSNL
20251102,C1000747,Active,Better Competitor Offer,Jio
20251102,C1000748,Active,,Jio
20251102,C1000749,Active,Better Competitor Offer,
20251102,C1000750,Active,Network Issue,Airtel
20251102,C1000751,Active,,
20251102,C1000752,Active,Better Competitor Offer,Jio
20251102,C1000753,Active,Price Too High,
20251102,C1000754,Active,Network Issue,Airtel
20251102,C1000755,Active,Low Usage,Jio
20251102,C1000756,Active,Better Competitor Offer,Vi
20251102,C1000757,Active,Better Competitor Offer,BSNL
20251102,C1000758,Active,,Jio
20251102,C1000759,Active,Low Usage,
20251102,C1000760,Active,Network Issue,Vi
20251102,C1000761,Active,Price Too High,Airtel
20251102,C1000762,Active,Network Issue,Jio
20251102,C1000763,Active,Low Usage,Airtel
20251102,C1000764,Active,Network Issue,Jio
20251102,C1000765,Active,Better Competitor Offer,Airtel
20251102,C1000766,Active,Low Usage,BSNL
20251102,C1000767,Active,,Vi
20251102,C1000768,Active,Price Too High,Airtel
20251102,C1000769,Active,Low Usage,Jio
20251102,C1000770,Active,Network Issue,
20251102,C1000771,Active,Low Usage,Jio
20251102,C1000772,Active,Network Issue,Jio
20251102,C1000773,Active,Price Too High,Vi
20251102,C1000774,Active,Low Usage,BSNL
20251102,C1000775,Active,Network Issue,
20251102,C1000776,Active,Network Issue,
20251102,C1000777,Active,Low Usage,
20251102,C1000778,Active,Low Usage,Airtel
20251102,C1000779,Active,Better Competitor Offer,Jio
20251102,C1000780,Active,Better Competitor Offer,Vi
20251102,C1000781,Active,Better Competitor Offer,Jio
20251102,C1000782,Active,Price Too High,Jio
20251102,C1000783,Active,Price Too High,Jio
20251102,C1000784,Active,Network Issue,Jio
20251102,C1000785,Active,,Airtel
20251102,C1000786,Active,Better Competitor Offer,Airtel
20251102,C1000787,Active,Price Too High,Airtel
20251102,C1000788,Active,Price Too High,BSNL
20251102,C1000789,Active,,Vi
20251102,C1000790,Active,Network Issue,
20251102,C1000791,Active,Better Competitor Offer,Airtel
20251102,C1000792,Active,Better Competitor Offer,Jio
20251102,C1000793,Active,Better Competitor Offer,Jio
20251102,C1000794,Active,Network Issue,Vi
20251102,C1000795,Active,,BSNL
20251102,C1000796,Active,,Jio
20251102,C1000797,Active,Better Competitor Offer,
20251102,C1000798,Active,Better Competitor Offer,Airtel
20251102,C1000799,Active,,Jio
20251102,C1000800,Active,Low Usage,Vi
20251102,C1000801,Active,Network Issue,Airtel
20251102,C1000802,Active,Better Competitor Offer,Jio
20251102,C1000803,Active,Better Competitor Offer,Airtel
20251102,C1000804,Active,Price Too High,BSNL
20251102,C1000805,Active,Low Usage,Vi
20251102,C1000806,Active,,Jio
20251102,C1000807,Active,,
20251102,C1000808,Active,Price Too High,Jio
20251102,C1000809,Active,Network Issue,Jio
20251102,C1000810,Active,,Airtel
20251102,C1000811,Active,Low Usage,
20251102,C1000812,Active,Network Issue,Airtel
20251102,C1000813,Active,,Vi
20251102,C1000814,Active,,
20251102,C1000815,Active,Better Competitor Offer,BSNL
20251102,C1000816,Active,Better Competitor Offer,Jio
20251102,C1000817,Active,Price Too High,BSNL
20251102,C1000818,Active,Network Issue,Vi
20251102,C1000819,Active,Price Too High,Jio
20251102,C1000820,Active,Low Usage,Airtel
20251102,C1000821,Active,Network Issue,Vi
20251102,C1000822,Active,Price Too High,Jio
20251102,C1000823,Active,Price Too High,Jio
20251102,C1000824,Active,Better Competitor Offer,Vi
20251102,C1000825,Active,,
20251102,C1000826,Active,Price Too High,Jio
20251102,C1000827,Active,Price Too High,Airtel
20251102,C1000828,Active,Low Usage,Vi
20251102,C1000829,Active,Price Too High,Vi
20251102,C1000830,Active,Network Issue,
20251102,C1000831,Active,Price Too High,Vi
20251102,C1000832,Active,Network Issue,Vi
20251102,C1000833,Active,Network Issue,
20251102,C1000834,Active,Price Too High,Jio
20251102,C1000835,Active,Price Too High,Jio
20251102,C1000836,Active,,Vi
20251102,C1000837,Active,Price Too High,Airtel
20251102,C1000838,Active,Better Competitor Offer,Jio
20251102,C1000839,Active,Better Competitor Offer,Airtel
20251102,C1000840,Active,Network Issue,Vi
20251102,C1000841,Active,Better Competitor Offer,
20251102,C1000842,Active,Network Issue,Jio
20251102,C1000843,Active,,Airtel
20251102,C1000844,Active,Network Issue,Jio
20251102,C1000845,Active,Price Too High,Vi
20251102,C1000846,Active,Network Issue,Airtel
20251102,C1000847,Active,,
20251102,C1000848,Active,Better Competitor Offer,Jio
20251102,C1000849,Active,Better Competitor Offer,Airtel
20251102,C1000850,Active,Network Issue,Jio
20251102,C1000851,Active,Low Usage,Airtel
20251102,C1000852,Active,Network Issue,
20251102,C1000853,Active,,
20251102,C1000854,Active,Network Issue,Airtel
20251102,C1000855,Active,Network Issue,BSNL
20251102,C1000856,Active,Network Issue,Jio
20251102,C1000857,Active,Price Too High,Jio
20251102,C1000858,Active,Better Competitor Offer,
20251102,C1000859,Active,Network Issue,Jio
20251102,C1000860,Active,Low Usage,Jio
20251102,C1000861,Active,Price Too High,Airtel
20251102,C1000862,Active,Better Competitor Offer,Airtel
20251102,C1000863,Active,Price Too High,Jio
20251102,C1000864,Active,Price Too High,BSNL
20251102,C1000865,Active,Better Competitor Offer,Airtel
20251102,C1000866,Active,Network Issue,Airtel
20251102,C1000867,Active,Network Issue,Jio
20251102,C1000868,Active,,Airtel
20251102,C1000869,Active,,BSNL
20251102,C1000870,Active,Price Too High,
20251102,C1000871,Active,Price Too High,
20251102,C1000872,Active,Better Competitor Offer,Airtel
20251102,C1000873,Active,Price Too High,
20251102,C1000874,Active,Network Issue,Jio
20251102,C1000875,Active,Network Issue,Jio
20251102,C1000876,Active,Low Usage,BSNL
20251102,C1000877,Active,Better Competitor Offer,Jio
20251102,C1000878,Active,Network Issue,Jio
20251102,C1000879,Active,Network Issue,
20251102,C1000880,Active,Network Issue,BSNL
20251102,C1000881,Active,Better Competitor Offer,Jio
20251102,C1000882,Active,Network Issue,BSNL
20251102,C1000883,Active,Network Issue,BSNL
20251102,C1000884,Active,Low Usage,
20251102,C1000885,Active,Network Issue,Airtel
20251102,C1000886,Active,Better Competitor Offer,Vi
20251102,C1000887,Active,Network Issue,BSNL
20251102,C1000888,Active,Network Issue,Vi
20251102,C1000889,Active,Network Issue,Vi
20251102,C1000890,Active,Low Usage,Airtel
20251102,C1000891,Active,,Airtel
20251102,C1000892,Active,Low Usage,
20251102,C1000893,Active,Price Too High,Airtel
20251102,C1000894,Active,Better Competitor Offer,Jio
20251102,C1000895,Active,Network Issue,BSNL
20251102,C1000896,Active,Price Too High,Jio
20251102,C1000897,Active,,Airtel
20251102,C1000898,Active,Network Issue,Jio
20251102,C1000899,Active,Network Issue,Vi
20251102,C1000900,Active,Network Issue,
20251102,C1000901,Active,Network Issue,Vi
20251102,C1000902,Active,Network Issue,Jio
20251102,C1000903,Active,Better Competitor Offer,
20251102,C1000904,Active,Price Too High,Airtel
20251102,C1000905,Active,,Airtel
20251102,C1000906,Active,Low Usage,Airtel
20251102,C1000907,Active,Price Too High,
20251102,C1000908,Active,Price Too High,Jio
20251102,C1000909,Active,Price Too High,Vi
20251102,C1000910,Active,Better Competitor Offer,Airtel
20251102,C1000911,Active,Price Too High,Jio
20251102,C1000912,Active,Better Competitor Offer,
20251102,C1000913,Active,Price Too High,Vi
20251102,C1000914,Active,Better Competitor Offer,BSNL
20251102,C1000915,Active,Price Too High,Jio
20251102,C1000916,Active,Price Too High,BSNL
20251102,C1000917,Active,,BSNL
20251102,C1000918,Active,Low Usage,Airtel
20251102,C1000919,Active,Network Issue,Vi
20251102,C1000920,Active,,
20251102,C1000921,Active,Price Too High,BSNL
20251102,C1000922,Active,,Airtel
20251102,C1000923,Active,Low Usage,Vi
20251102,C1000924,Active,Price Too High,BSNL
20251102,C1000925,Active,Network Issue,Jio
20251102,C1000926,Active,Price Too High,Vi
20251102,C1000927,Active,Better Competitor Offer,
20251102,C1000928,Active,Better Competitor Offer,
20251102,C1000929,Active,Price Too High,BSNL
20251102,C1000930,Active,Network Issue,Jio
20251102,C1000931,Active,Low Usage,
20251102,C1000932,Active,,Vi
20251102,C1000933,Active,Better Competitor Offer,Jio
20251102,C1000934,Active,Network Issue,Vi
20251102,C1000935,Churned,Price Too High,
20251102,C1000936,Active,Network Issue,Jio
20251102,C1000937,Active,,
20251102,C1000938,Active,Network Issue,
20251102,C1000939,Active,Better Competitor Offer,Jio
20251102,C1000940,Active,Price Too High,
20251102,C1000941,Active,Better Competitor Offer,
20251102,C1000942,Suspended,Better Competitor Offer,Jio
20251102,C1000943,Active,Low Usage,Jio
20251102,C1000944,Active,Network Issue,Airtel
20251102,C1000945,Active,Network Issue,Airtel
20251102,C1000946,Active,Network Issue,BSNL
20251102,C1000947,Active,,Airtel
20251102,C1000948,Active,,
20251102,C1000949,Active,Better Competitor Offer,
20251102,C1000950,Active,Better Competitor Offer,Airtel
20251102,C1000951,Active,Better Competitor Offer,Airtel
20251102,C1000952,Active,Network Issue,Vi
20251102,C1000953,Active,,Vi
20251102,C1000954,Active,Price Too High,Airtel
20251102,C1000955,Active,Price Too High,Jio
20251102,C1000956,Active,Better Competitor Offer,Jio
20251102,C1000957,Active,Network Issue,Jio
20251102,C1000958,Active,Network Issue,
20251102,C1000959,Active,Low Usage,Jio
20251102,C1000960,Active,Network Issue,Jio
20251102,C1000961,Active,Better Competitor Offer,Vi
20251102,C1000962,Active,Network Issue,Jio
20251102,C1000963,Active,Price Too High,Jio
20251102,C1000964,Active,Price Too High,Vi
20251102,C1000965,Active,Price Too High,Vi
20251102,C1000966,Active,Low Usage,Jio
20251102,C1000967,Active,Price Too High,Airtel
20251102,C1000968,Churned,Better Competitor Offer,Airtel
20251102,C1000969,Active,Price Too High,Airtel
20251102,C1000970,Active,Better Competitor Offer,Vi
20251102,C1000971,Active,,Jio
20251102,C1000972,Active,Low Usage,Airtel
20251102,C1000973,Active,Network Issue,BSNL
20251102,C1000974,Active,Network Issue,
20251102,C1000975,Active,Price Too High,
20251102,C1000976,Active,Better Competitor Offer,Airtel
20251102,C1000977,Active,Network Issue,Airtel
20251102,C1000978,Active,Price Too High,Airtel
20251102,C1000979,Active,Better Competitor Offer,
20251102,C1000980,Active,Price Too High,BSNL
20251102,C1000981,Active,Low Usage,Airtel
20251102,C1000982,Active,Network Issue,Jio
20251102,C1000983,Active,Network Issue,Airtel
20251102,C1000984,Active,Low Usage,Jio
20251102,C1000985,Active,Price Too High,
20251102,C1000986,Active,Better Competitor Offer,Jio
20251102,C1000987,Active,Price Too High,Jio
20251102,C1000988,Active,Network Issue,
20251102,C1000989,Active,Low Usage,Jio
20251102,C1000990,Active,Low Usage,Jio
20251102,C1000991,Active,Better Competitor Offer,Airtel
20251102,C1000992,Active,Price Too High,Vi
20251102,C1000993,Active,Better Competitor Offer,Airtel
20251102,C1000994,Suspended,Price Too High,Airtel
20251102,C1000995,Active,Network Issue,Jio
20251102,C1000996,Active,,Vi
20251102,C1000997,Active,Network Issue,Airtel
20251102,C1000998,Active,,BSNL
20251102,C1000999,Active,Price Too High,Airtel
20251102,C1001000,Active,Network Issue,Airtel
20251102,C1001001,Active,Better Competitor Offer,Vi
20251102,C1001002,Active,,Jio
20251102,C1001003,Active,Low Usage,Jio
20251102,C1001004,Active,Low Usage,BSNL
20251102,C1001005,Active,Better Competitor Offer,Jio
20251102,C1001006,Active,Better Competitor Offer,Vi
20251102,C1001007,Active,Low Usage,Jio
20251102,C1001008,Active,Network Issue,BSNL
20251102,C1001009,Active,Price Too High,
20251102,C1001010,Active,Network Issue,Airtel
20251102,C1001011,Active,,Airtel
20251102,C1001012,Active,,Airtel
20251102,C1001013,Active,Network Issue,
20251102,C1001014,Active,Low Usage,Jio
20251102,C1001015,Active,,Vi
20251102,C1001016,Active,Network Issue,Vi
20251102,C1001017,Active,Better Competitor Offer,Airtel
20251102,C1001018,Active,,Jio
20251102,C1001019,Active,Network Issue,Jio
20251102,C1001020,Active,Better Competitor Offer,BSNL
