customer_id,customer_age,customer_gender,city_identifier,activation_date,customer_type,user_segment,kyc_status,sim_type
C1000331,45,Female,1022,13-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000332,44,Female,1060,13-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000333,51,Male,1025,02-01-2024,Prepaid,Salaried,Verified,Physical SIM
C1000334,49,Prefer Not To Say,1054,31-12-2024,Prepaid,Senior,Verified,Physical SIM
C1000335,23,Female,1027,29-07-2025,Prepaid,Student,Verified,eSIM
C1000336,53,Male,1039,27-02-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000337,41,Female,1070,11-05-2025,Prepaid,Senior,Verified,Physical SIM
C1000338,31,Male,1030,16-10-2024,Prepaid,Salaried,Rejected,Physical SIM
C1000339,40,Female,1065,18-07-2023,Prepaid,Rural Worker,Verified,eSIM
C1000340,59,Male,1005,18-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000341,54,Male,1040,21-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000342,53,Male,1039,14-11-2025,Prepaid,Senior,Pending,Physical SIM
C1000343,37,Female,1073,22-11-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000344,51,Male,1020,20-03-2023,Postpaid,Salaried,Verified,Physical SIM
C1000345,34,Other,1044,07-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000346,47,Male,1045,20-05-2024,Postpaid,Salaried,Verified,Physical SIM
C1000347,45,Male,1008,25-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1000348,28,Male,1075,26-03-2024,Prepaid,Student,Verified,Physical SIM
C1000349,29,Female,1037,17-12-2024,Postpaid,Salaried,Verified,Physical SIM
C1000350,20,Male,1033,20-06-2024,Prepaid,Self-employed,Verified,eSIM
C1000351,24,Female,1068,27-03-2023,Prepaid,Rural Worker,Verified,eSIM
C1000352,36,Male,1006,23-02-2024,Prepaid,Senior,Verified,Physical SIM
C1000353,38,Female,1050,07-09-2025,Prepaid,Salaried,Verified,Physical SIM
C1000354,25,Female,1002,24-05-2023,Postpaid,Salaried,Verified,Physical SIM
C1000355,35,Male,1072,25-08-2023,Prepaid,Salaried,Verified,eSIM
C1000356,43,Male,1061,28-04-2023,Prepaid,Student,Verified,Physical SIM
C1000357,28,Male,1040,02-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1000358,32,Prefer Not To Say,1030,12-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1000359,33,Female,1069,03-05-2025,Postpaid,Rural Worker,Verified,Physical SIM
C1000360,39,Female,1019,17-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1000361,33,Female,1058,29-10-2025,Postpaid,Self-employed,Verified,Physical SIM
C1000362,49,Male,1032,07-08-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1000363,32,Male,1062,27-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000364,36,Male,1057,08-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1000365,34,Male,1075,21-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1000366,25,Female,1046,08-02-2023,Prepaid,Senior,Verified,Physical SIM
C1000367,47,Male,1023,21-01-2025,Prepaid,Student,Verified,Physical SIM
C1000368,28,Male,1067,28-08-2025,Prepaid,Student,Verified,Physical SIM
C1000369,30,Male,1048,06-09-2024,Postpaid,Senior,Verified,Physical SIM
C1000370,52,Female,1053,27-08-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000371,58,Female,1020,14-02-2023,Prepaid,Self-employed,Verified,eSIM
C1000372,46,Female,1040,29-09-2024,Prepaid,Student,Verified,Physical SIM
C1000373,57,Female,1065,01-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1000374,54,Male,1028,21-08-2024,Postpaid,Self-employed,Rejected,Physical SIM
C1000375,38,Female,1044,23-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1000376,51,Male,1016,02-11-2023,Prepaid,Student,Verified,Physical SIM
C1000377,32,Male,1014,28-04-2025,Prepaid,Student,Verified,Physical SIM
C1000378,37,Male,1058,04-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000379,41,Female,1032,06-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1000380,59,Female,1016,12-06-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1000381,54,Female,1014,30-04-2024,Prepaid,Salaried,Verified,Physical SIM
C1000382,39,Female,1010,05-11-2024,Prepaid,Student,Pending,Physical SIM
C1000383,46,Female,1035,07-05-2024,Prepaid,Senior,Verified,Physical SIM
C1000384,26,Male,1024,14-02-2025,Prepaid,Senior,Pending,Physical SIM
C1000385,52,Female,1006,20-11-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000386,41,Female,1037,24-11-2023,Prepaid,Rural Worker,Rejected,eSIM
C1000387,40,Female,1073,14-08-2023,Prepaid,Student,Verified,Physical SIM
C1000388,50,Male,1074,14-08-2024,Postpaid,Salaried,Verified,Physical SIM
C1000389,45,Male,1045,18-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000390,21,Male,1044,29-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1000391,30,Male,1075,14-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000392,25,Male,1057,02-05-2023,Prepaid,Self-employed,Verified,eSIM
C1000393,49,Male,1014,10-06-2024,Prepaid,Student,Verified,Physical SIM
C1000394,19,Female,1040,09-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1000395,26,Male,1029,04-08-2024,Prepaid,Senior,Verified,Physical SIM
C1000396,43,Male,1011,08-04-2025,Prepaid,Salaried,Verified,Physical SIM
C1000397,47,Female,1070,26-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1000398,39,Male,1045,04-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000399,55,Male,1052,13-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1000400,57,Male,1060,09-12-2024,Prepaid,Salaried,Verified,Physical SIM
C1000401,23,Female,1006,31-05-2025,Postpaid,Salaried,Verified,Physical SIM
C1000402,58,Male,1024,01-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000403,44,Male,1067,19-05-2025,Prepaid,Salaried,Rejected,Physical SIM
C1000404,45,Female,1016,27-05-2024,Postpaid,Salaried,Verified,Physical SIM
C1000405,22,Female,1015,15-02-2025,Prepaid,Student,Verified,Physical SIM
C1000406,44,Female,1047,24-03-2024,Prepaid,Student,Verified,Physical SIM
C1000407,49,Female,1020,31-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1000408,42,Prefer Not To Say,1063,14-11-2025,Prepaid,Rural Worker,Pending,eSIM
C1000409,21,Male,1055,23-10-2024,Prepaid,Self-employed,Pending,Physical SIM
C1000410,40,Female,1058,19-04-2025,Prepaid,Student,Verified,Physical SIM
C1000411,58,Female,1054,13-01-2025,Prepaid,Salaried,Verified,Physical SIM
C1000412,49,Prefer Not To Say,1012,28-12-2023,Postpaid,Salaried,Verified,Physical SIM
C1000413,23,Female,1050,19-03-2025,Prepaid,Salaried,Verified,Physical SIM
C1000414,59,Male,1013,15-12-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000415,59,Female,1001,25-01-2025,Prepaid,Senior,Pending,Physical SIM
C1000416,25,Female,1074,22-05-2025,Prepaid,Student,Verified,Physical SIM
C1000417,52,Male,1019,31-10-2024,Prepaid,Salaried,Verified,eSIM
C1000418,35,Female,1053,21-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1000419,43,Male,1026,14-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1000420,37,Female,1053,18-03-2023,Postpaid,Student,Verified,Physical SIM
C1000421,51,Male,1031,26-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1000422,60,Male,1034,17-06-2024,Prepaid,Student,Verified,Physical SIM
C1000423,52,Male,1006,29-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000424,58,Female,1035,04-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000425,58,Male,1051,04-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1000426,21,Prefer Not To Say,1054,23-01-2024,Prepaid,Senior,Verified,Physical SIM
C1000427,28,Female,1067,18-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000428,49,Female,1045,16-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1000429,43,Male,1075,04-12-2024,Postpaid,Senior,Verified,Physical SIM
C1000430,20,Female,1048,20-11-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000431,22,Male,1060,01-01-2025,Prepaid,Student,Verified,Physical SIM
C1000432,40,Male,1012,10-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1000433,44,Female,1016,10-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1000434,25,Male,1045,22-12-2023,Postpaid,Self-employed,Verified,Physical SIM
C1000435,25,Male,1039,09-06-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1000436,23,Female,1038,29-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1000437,42,Male,1069,11-04-2025,Postpaid,Student,Verified,Physical SIM
C1000438,18,Female,1036,04-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1000439,42,Female,1005,22-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000440,38,Male,1040,10-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1000441,38,Female,1018,04-03-2024,Prepaid,Student,Verified,Physical SIM
C1000442,47,Male,1003,27-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000443,40,Female,1020,25-06-2024,Postpaid,Self-employed,Verified,Physical SIM
C1000444,49,Male,1001,06-11-2024,Prepaid,Student,Verified,Physical SIM
C1000445,50,Female,1046,19-01-2023,Prepaid,Salaried,Verified,Physical SIM
C1000446,57,Male,1035,17-09-2023,Prepaid,Student,Verified,Physical SIM
C1000447,52,Male,1072,27-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1000448,40,Male,1005,18-02-2024,Prepaid,Student,Verified,Physical SIM
C1000449,39,Prefer Not To Say,1037,08-05-2023,Prepaid,Student,Verified,Physical SIM
C1000450,28,Male,1069,05-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000451,43,Male,1043,15-09-2023,Prepaid,Student,Verified,Physical SIM
C1000452,23,Male,1028,25-08-2023,Prepaid,Student,Verified,Physical SIM
C1000453,58,Male,1048,24-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1000454,54,Male,1021,02-09-2023,Prepaid,Student,Verified,Physical SIM
C1000455,23,Male,1064,19-08-2024,Prepaid,Student,Verified,Physical SIM
C1000456,51,Female,1050,04-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1000457,23,Male,1022,28-10-2025,Postpaid,Salaried,Verified,Physical SIM
C1000458,49,Male,1006,13-10-2025,Postpaid,Salaried,Verified,Physical SIM
C1000459,21,Female,1047,08-06-2024,Prepaid,Senior,Verified,Physical SIM
C1000460,38,Female,1068,17-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1000461,46,Other,1070,05-05-2025,Prepaid,Salaried,Verified,Physical SIM
C1000462,49,Female,1050,13-11-2024,Postpaid,Rural Worker,Verified,Physical SIM
C1000463,36,Female,1071,10-02-2023,Prepaid,Salaried,Verified,eSIM
C1000464,57,Female,1062,31-05-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000465,51,Female,1029,07-11-2023,Prepaid,Salaried,Verified,eSIM
C1000466,26,Male,1064,21-06-2025,Prepaid,Salaried,Verified,Physical SIM
C1000467,46,Male,1009,29-10-2023,Postpaid,Rural Worker,Verified,Physical SIM
C1000468,49,Prefer Not To Say,1067,02-08-2025,Postpaid,Student,Verified,Physical SIM
C1000469,32,Male,1070,16-03-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1000470,49,Male,1043,28-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000471,56,Female,1070,10-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000472,53,Male,1010,22-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1000473,50,Female,1008,21-06-2024,Postpaid,Salaried,Verified,Physical SIM
C1000474,45,Female,1026,18-02-2024,Prepaid,Student,Verified,eSIM
C1000475,29,Other,1007,23-09-2024,Postpaid,Rural Worker,Verified,eSIM
C1000476,52,Male,1018,28-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1000477,33,Female,1014,08-07-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1000478,40,Male,1035,01-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1000479,31,Male,1049,22-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1000480,31,Female,1015,17-02-2025,Prepaid,Salaried,Pending,eSIM
C1000481,24,Female,1023,11-09-2025,Postpaid,Salaried,Verified,Physical SIM
C1000482,59,Female,1056,29-03-2024,Prepaid,Salaried,Verified,Physical SIM
C1000483,24,Male,1019,13-12-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1000484,21,Male,1026,28-04-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1000485,58,Male,1060,12-05-2023,Postpaid,Salaried,Verified,eSIM
C1000486,41,Female,1030,20-10-2025,Prepaid,Salaried,Pending,eSIM
C1000487,36,Male,1019,06-05-2024,Prepaid,Salaried,Verified,Physical SIM
C1000488,49,Male,1061,01-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1000489,34,Male,1073,02-01-2023,Prepaid,Self-employed,Verified,eSIM
C1000490,23,Female,1068,06-08-2023,Postpaid,Salaried,Verified,Physical SIM
C1000491,49,Male,1033,19-12-2024,Prepaid,Student,Verified,Physical SIM
C1000492,25,Male,1002,17-12-2023,Prepaid,Student,Verified,Physical SIM
C1000493,41,Female,1032,11-07-2024,Prepaid,Senior,Verified,Physical SIM
C1000494,58,Female,1058,25-06-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000495,58,Female,1071,20-08-2025,Prepaid,Rural Worker,Verified,eSIM
C1000496,33,Female,1006,01-11-2025,Prepaid,Salaried,Verified,eSIM
C1000497,51,Male,1010,05-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000498,44,Female,1022,25-10-2024,Postpaid,Salaried,Verified,eSIM
C1000499,38,Female,1009,15-04-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1000500,24,Male,1014,08-05-2023,Prepaid,Salaried,Verified,Physical SIM
C1000501,34,Female,1033,06-04-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000502,46,Female,1019,12-06-2024,Prepaid,Student,Verified,Physical SIM
C1000503,60,Male,1045,15-08-2025,Postpaid,Student,Verified,eSIM
C1000504,18,Female,1072,28-04-2025,Prepaid,Student,Verified,Physical SIM
C1000505,48,Female,1039,29-06-2024,Prepaid,Salaried,Verified,eSIM
C1000506,54,Female,1039,09-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000507,58,Female,1072,15-05-2024,Prepaid,Senior,Verified,Physical SIM
C1000508,36,Male,1046,25-10-2024,Prepaid,Salaried,Verified,Physical SIM
C1000509,23,Female,1075,30-08-2024,Prepaid,Salaried,Pending,Physical SIM
C1000510,29,Female,1070,05-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000511,54,Prefer Not To Say,1004,11-05-2024,Postpaid,Student,Verified,Physical SIM
C1000512,55,Male,1071,01-03-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000513,45,Female,1013,16-10-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000514,23,Female,1021,17-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1000515,23,Male,1042,07-10-2025,Prepaid,Student,Verified,Physical SIM
C1000516,38,Male,1058,08-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000517,43,Male,1072,07-10-2024,Prepaid,Salaried,Verified,eSIM
C1000518,19,Female,1035,18-07-2024,Prepaid,Rural Worker,Verified,Physical SIM
C1000519,47,Female,1021,08-12-2023,Prepaid,Salaried,Verified,Physical SIM
C1000520,41,Female,1029,28-03-2023,Prepaid,Salaried,Verified,Physical SIM
C1000521,18,Male,1028,16-08-2023,Prepaid,Salaried,Verified,Physical SIM
C1000522,22,Male,1022,16-10-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000523,37,Female,1018,25-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000524,49,Male,1054,22-06-2023,Postpaid,Student,Pending,Physical SIM
C1000525,53,Female,1073,09-09-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000526,36,Male,1045,02-10-2023,Postpaid,Salaried,Verified,Physical SIM
C1000527,30,Male,1012,26-08-2024,Prepaid,Salaried,Verified,Physical SIM
C1000528,59,Male,1051,28-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1000529,37,Female,1043,05-02-2023,Prepaid,Salaried,Verified,Physical SIM
C1000530,31,Male,1031,09-10-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1000531,37,Female,1002,05-09-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000532,18,Male,1059,10-10-2025,Prepaid,Senior,Verified,Physical SIM
C1000533,30,Female,1046,15-05-2024,Prepaid,Senior,Verified,Physical SIM
C1000534,40,Male,1018,03-02-2025,Prepaid,Salaried,Verified,Physical SIM
C1000535,57,Female,1030,30-11-2025,Postpaid,Salaried,Verified,Physical SIM
C1000536,49,Female,1040,23-07-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000537,51,Female,1043,28-06-2023,Postpaid,Student,Verified,Physical SIM
C1000538,41,Female,1050,04-05-2025,Prepaid,Senior,Verified,Physical SIM
C1000539,22,Female,1007,14-12-2023,Prepaid,Student,Verified,Physical SIM
C1000540,34,Male,1041,13-07-2023,Prepaid,Salaried,Verified,Physical SIM
C1000541,60,Female,1007,12-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000542,19,Female,1013,02-01-2025,Prepaid,Rural Worker,Pending,Physical SIM
C1000543,55,Female,1007,08-02-2024,Prepaid,Salaried,Verified,Physical SIM
C1000544,47,Female,1047,24-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1000545,30,Male,1063,06-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1000546,51,Male,1073,07-11-2025,Postpaid,Salaried,Verified,Physical SIM
C1000547,53,Female,1055,17-03-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000548,19,Male,1059,03-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1000549,22,Male,1010,30-05-2025,Prepaid,Self-employed,Verified,Physical SIM
C1000550,46,Prefer Not To Say,1001,10-03-2025,Prepaid,Student,Verified,eSIM
C1000551,60,Female,1024,15-03-2025,Prepaid,Salaried,Verified,eSIM
C1000552,19,Female,1028,18-08-2023,Prepaid,Senior,Verified,Physical SIM
C1000553,46,Male,1033,14-11-2023,Prepaid,Salaried,Verified,Physical SIM
C1000554,23,Male,1050,27-03-2023,Prepaid,Salaried,Verified,eSIM
C1000555,45,Male,1008,09-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1000556,44,Male,1008,18-02-2023,Prepaid,Rural Worker,Verified,Physical SIM
C1000557,21,Female,1063,26-06-2025,Prepaid,Student,Verified,eSIM
C1000558,47,Male,1044,03-12-2023,Postpaid,Salaried,Verified,Physical SIM
C1000559,56,Male,1028,13-10-2024,Prepaid,Rural Worker,Verified,eSIM
C1000560,55,Female,1063,23-06-2023,Prepaid,Self-employed,Pending,Physical SIM
C1000561,19,Male,1051,10-10-2023,Postpaid,Salaried,Verified,Physical SIM
C1000562,28,Female,1063,15-10-2023,Prepaid,Salaried,Verified,Physical SIM
C1000563,28,Male,1049,08-07-2025,Prepaid,Salaried,Verified,Physical SIM
C1000564,37,Male,1038,09-11-2025,Prepaid,Rural Worker,Verified,eSIM
C1000565,24,Male,1069,15-08-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000566,54,Other,1075,22-04-2023,Prepaid,Rural Worker,Verified,eSIM
C1000567,51,Male,1056,09-11-2025,Prepaid,Senior,Verified,Physical SIM
C1000568,52,Female,1048,05-11-2023,Prepaid,Salaried,Verified,eSIM
C1000569,26,Female,1003,29-11-2024,Prepaid,Salaried,Verified,Physical SIM
C1000570,18,Female,1066,31-08-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000571,57,Female,1012,23-04-2024,Postpaid,Self-employed,Verified,Physical SIM
C1000572,30,Female,1003,09-02-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000573,46,Female,1034,09-04-2024,Prepaid,Student,Verified,Physical SIM
C1000574,57,Female,1006,19-12-2024,Prepaid,Rural Worker,Verified,eSIM
C1000575,19,Female,1007,26-07-2025,Prepaid,Self-employed,Verified,eSIM
C1000576,18,Male,1035,09-10-2025,Prepaid,Rural Worker,Verified,Physical SIM
C1000577,18,Female,1030,10-11-2025,Prepaid,Salaried,Verified,Physical SIM
C1000578,24,Male,1010,28-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000579,20,Male,1074,13-03-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000580,53,Male,1016,06-10-2023,Prepaid,Self-employed,Verified,Physical SIM
C1000581,44,Female,1016,23-06-2023,Prepaid,Student,Verified,Physical SIM
C1000582,60,Female,1061,25-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1000583,52,Male,1053,12-02-2023,Prepaid,Self-employed,Verified,eSIM
C1000584,59,Male,1027,25-01-2025,Prepaid,Senior,Verified,Physical SIM
C1000585,28,Female,1020,10-12-2023,Prepaid,Student,Verified,Physical SIM
C1000586,30,Male,1069,25-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000587,54,Male,1003,31-12-2023,Prepaid,Salaried,Verified,eSIM
C1000588,28,Female,1049,27-07-2024,Prepaid,Salaried,Verified,Physical SIM
C1000589,20,Male,1008,29-03-2024,Postpaid,Student,Pending,Physical SIM
C1000590,46,Female,1001,15-09-2024,Prepaid,Salaried,Verified,Physical SIM
C1000591,52,Female,1008,04-06-2023,Prepaid,Salaried,Verified,Physical SIM
C1000592,59,Male,1043,20-08-2025,Postpaid,Salaried,Verified,Physical SIM
C1000593,57,Female,1023,08-06-2024,Prepaid,Salaried,Verified,Physical SIM
C1000594,23,Male,1052,11-01-2025,Prepaid,Senior,Verified,Physical SIM
C1000595,51,Female,1073,01-10-2025,Prepaid,Salaried,Verified,Physical SIM
C1000596,54,Female,1003,06-04-2023,Postpaid,Self-employed,Verified,Physical SIM
C1000597,48,Male,1047,05-09-2023,Prepaid,Salaried,Verified,Physical SIM
C1000598,53,Female,1069,31-07-2024,Prepaid,Self-employed,Verified,Physical SIM
C1000599,54,Female,1010,30-12-2024,Postpaid,Self-employed,Verified,Physical SIM
C1000600,37,Male,1032,19-05-2024,Postpaid,Salaried,Verified,Physical SIM
C1000601,19,Male,1006,10-02-2023,Postpaid,Self-employed,Verified,Physical SIM
