billing_id,billing_month,customer_id,plan_id,billed_amount_inr,discount_applied_inr,late_fee_inr,refund_amount_inr,net_revenue_inr,billing_status
B5000432,2025-11,C1000432,2201,199,0,0,0,199,Billed
B5000433,2025-11,C1000433,2001,299,0,0,0,299,Billed
B5000434,2025-11,C1000434,2102,799,30,0,0,769,Billed
B5000435,2025-11,C1000435,2001,299,0,0,0,299,Billed
B5000436,2025-11,C1000436,2201,199,0,0,0,199,Billed
B5000437,2025-11,C1000437,2102,799,0,50,0,849,Billed
B5000438,2025-11,C1000438,2001,299,0,0,0,299,Billed
B5000439,2025-11,C1000439,2001,299,0,0,0,299,Billed
B5000440,2025-11,C1000440,2002,399,0,0,0,399,Billed
B5000441,2025-11,C1000441,2004,249,0,0,0,249,Billed
B5000442,2025-11,C1000442,2005,499,75,0,0,424,Billed
B5000443,2025-11,C1000443,2101,499,0,0,0,499,Billed
B5000444,2025-11,C1000444,2002,399,0,0,0,399,Billed
B5000445,2025-11,C1000445,2004,249,100,0,0,149,Billed
B5000446,2025-11,C1000446,2201,199,0,0,0,199,Billed
B5000447,2025-11,C1000447,2003,999,0,0,0,999,Billed
B5000448,2025-11,C1000448,2002,399,30,0,0,369,Billed
B5000449,2025-11,C1000449,2002,399,0,0,0,399,Billed
B5000450,2025-11,C1000450,2002,399,0,0,0,399,Billed
B5000451,2025-11,C1000451,2003,999,20,0,0,979,Billed
B5000452,2025-11,C1000452,2201,199,0,0,0,199,Billed
B5000453,2025-11,C1000453,2001,299,0,0,0,299,Billed
B5000454,2025-11,C1000454,2201,199,0,0,0,199,Billed
B5000455,2025-11,C1000455,2001,299,0,0,0,299,Billed
B5000456,2025-11,C1000456,2001,299,0,0,0,299,Billed
B5000457,2025-11,C1000457,2103,999,0,0,0,999,Billed
B5000458,2025-11,C1000458,2102,799,50,0,0,749,Billed
B5000459,2025-11,C1000459,2201,199,0,0,0,199,Billed
B5000460,2025-11,C1000460,2003,999,0,0,0,999,Billed
B5000461,2025-11,C1000461,2001,299,0,0,0,299,Billed
B5000462,2025-11,C1000462,2102,799,0,0,0,799,Billed
B5000463,2025-11,C1000463,2002,399,0,0,0,399,Billed
B5000464,2025-11,C1000464,2002,399,0,0,0,399,Billed
B5000465,2025-11,C1000465,2003,999,0,0,0,999,Billed
B5000466,2025-11,C1000466,2001,299,0,0,0,299,Billed
B5000467,2025-11,C1000467,2101,499,0,0,0,499,Billed
B5000468,2025-11,C1000468,2102,799,20,0,0,779,Billed
B5000469,2025-11,C1000469,2003,999,0,0,0,999,Billed
B5000470,2025-11,C1000470,2002,399,20,0,0,379,Billed
B5000471,2025-11,C1000471,2201,199,0,0,0,199,Billed
B5000472,2025-11,C1000472,2001,299,20,0,0,279,Billed
B5000473,2025-11,C1000473,2101,499,0,0,0,499,Billed
B5000474,2025-11,C1000474,2003,999,75,0,0,924,Billed
B5000475,2025-11,C1000475,2102,799,30,0,0,769,Billed
B5000476,2025-11,C1000476,2201,199,0,0,0,199,Billed
B5000477,2025-11,C1000477,2003,999,20,0,0,979,Billed
B5000478,2025-11,C1000478,2201,199,0,0,0,199,Billed
B5000479,2025-11,C1000479,2003,999,0,0,0,999,Billed
B5000480,2025-11,C1000480,2001,299,0,0,0,299,Billed
B5000481,2025-11,C1000481,2101,499,0,0,0,499,Billed
B5000482,2025-11,C1000482,2002,399,0,0,0,399,Billed
B5000483,2025-11,C1000483,2001,299,75,0,0,224,Billed
B5000484,2025-11,C1000484,2201,199,0,0,0,199,Billed
B5000485,2025-11,C1000485,2102,799,0,0,0,799,Billed
B5000486,2025-11,C1000486,2003,999,0,0,0,999,Billed
B5000487,2025-11,C1000487,2201,199,0,0,0,199,Billed
B5000488,2025-11,C1000488,2003,999,0,0,0,999,Billed
B5000489,2025-11,C1000489,2001,299,0,0,0,299,Billed
B5000490,2025-11,C1000490,2103,999,0,0,0,999,Billed
B5000491,2025-11,C1000491,2001,299,50,0,0,249,Billed
B5000492,2025-11,C1000492,2201,199,0,0,0,199,Billed
B5000493,2025-11,C1000493,2001,299,0,0,0,299,Billed
B5000494,2025-11,C1000494,2002,399,0,0,0,399,Billed
B5000495,2025-11,C1000495,2201,199,0,0,0,199,Billed
B5000496,2025-11,C1000496,2201,199,0,0,0,199,Billed
B5000497,2025-11,C1000497,2002,399,0,0,0,399,Billed
B5000498,2025-11,C1000498,2102,799,0,0,49,750,Refunded
B5000499,2025-11,C1000499,2201,199,100,0,0,99,Billed
B5000500,2025-11,C1000500,2005,499,0,0,0,499,Billed
B5000501,2025-11,C1000501,2002,399,30,0,0,369,Billed
B5000502,2025-11,C1000502,2001,299,30,0,0,,Billed
B5000503,2025-11,C1000503,2101,499,0,0,0,499,Billed
B5000504,2025-11,C1000504,2002,399,0,0,0,399,Billed
B5000505,2025-11,C1000505,2002,399,0,0,0,399,Billed
B5000506,2025-11,C1000506,2005,499,0,0,0,499,Billed
B5000507,2025-11,C1000507,2001,299,0,0,0,299,Billed
B5000508,2025-11,C1000508,2002,399,0,0,0,399,Billed
B5000509,2025-11,C1000509,2002,399,0,0,0,399,Billed
B5000510,2025-11,C1000510,2002,399,0,0,149,250,Adjusted
B5000511,2025-11,C1000511,2101,499,0,0,0,499,Billed
B5000512,2025-11,C1000512,2201,199,0,0,0,199,Billed
B5000513,2025-11,C1000513,2003,999,,0,0,999,Billed
B5000514,2025-11,C1000514,2001,299,0,0,0,299,Billed
B5000515,2025-11,C1000515,2201,199,0,0,0,199,Billed
B5000516,2025-11,C1000516,2001,299,20,0,0,279,Billed
B5000517,2025-11,C1000517,2201,199,0,0,0,199,Billed
B5000518,2025-11,C1000518,2201,199,0,0,199,0,Adjusted
B5000519,2025-11,C1000519,2001,299,0,0,0,299,Billed
B5000520,2025-11,C1000520,2003,999,30,0,0,969,Billed
B5000521,2025-11,C1000521,2201,199,100,0,0,99,Billed
B5000522,2025-11,C1000522,2002,399,0,0,0,399,Billed
B5000523,2025-11,C1000523,2005,499,0,0,0,499,Billed
B5000524,2025-11,C1000524,2101,499,0,0,0,499,Billed
B5000525,2025-11,C1000525,2004,249,0,0,0,249,Billed
B5000526,2025-11,C1000526,2101,499,0,0,0,499,Billed
B5000527,2025-11,C1000527,2005,499,0,0,0,499,Billed
B5000528,2025-11,C1000528,2001,299,0,0,0,299,Billed
B5000529,2025-11,C1000529,2001,299,0,0,0,299,Billed
B5000530,2025-11,C1000530,2201,199,0,0,0,199,Billed
B5000531,2025-11,C1000531,2002,399,0,0,0,399,Billed
B5000532,2025-11,C1000532,2001,299,0,0,0,299,Billed
B5000533,2025-11,C1000533,2003,999,0,0,0,999,Billed
B5000534,2025-11,C1000534,2001,299,0,0,0,299,Billed
B5000535,2025-11,C1000535,2103,999,0,0,0,999,Billed
B5000536,2025-11,C1000536,2002,399,0,0,0,399,Billed
B5000537,2025-11,C1000537,2102,799,0,0,0,799,Billed
B5000538,2025-11,C1000538,2002,399,0,0,0,399,Billed
B5000539,2025-11,C1000539,2201,199,0,0,0,199,Billed
B5000540,2025-11,C1000540,2201,199,0,0,0,199,Billed
B5000541,2025-11,C1000541,2001,299,0,0,0,299,Billed
B5000542,2025-11,C1000542,2003,999,0,0,0,999,Billed
B5000543,2025-11,C1000543,2005,499,0,0,0,499,Billed
B5000544,2025-11,C1000544,2001,299,0,0,0,299,Billed
B5000545,2025-11,C1000545,2002,399,0,0,0,399,Billed
B5000546,2025-11,C1000546,2103,999,0,0,0,999,Billed
B5000547,2025-11,C1000547,2004,249,0,0,0,249,Billed
B5000548,2025-11,C1000548,2002,399,0,0,0,399,Billed
B5000549,2025-11,C1000549,2003,999,0,0,0,999,Billed
B5000550,2025-11,C1000550,2004,249,20,0,0,229,Billed
B5000551,2025-11,C1000551,2001,299,0,0,0,299,Billed
B5000552,2025-11,C1000552,2004,249,0,0,0,249,Billed
B5000553,2025-11,C1000553,2003,999,100,0,0,899,Billed
B5000554,2025-11,C1000554,2004,249,0,0,0,249,Billed
B5000555,2025-11,C1000555,2201,199,20,0,0,179,Billed
B5000556,2025-11,C1000556,2002,399,0,0,0,399,Billed
B5000557,2025-11,C1000557,2002,399,0,0,0,399,Billed
B5000558,2025-11,C1000558,2101,499,0,0,0,499,Billed
B5000559,2025-11,C1000559,2004,249,0,0,0,249,Billed
B5000560,2025-11,C1000560,2201,199,0,0,0,199,Billed
B5000561,2025-11,C1000561,2101,499,0,0,0,499,Billed
B5000562,2025-11,C1000562,2002,399,0,0,0,399,Billed
B5000563,2025-11,C1000563,2003,999,0,0,0,999,Billed
B5000564,2025-11,C1000564,2201,199,0,0,0,199,Billed
B5000565,2025-11,C1000565,2001,299,20,0,0,279,Billed
B5000566,2025-11,C1000566,2001,299,0,0,0,299,Billed
B5000567,2025-11,C1000567,2005,499,0,0,0,499,Billed
B5000568,2025-11,C1000568,2003,999,0,0,0,999,Billed
B5000569,2025-11,C1000569,2001,299,0,0,0,299,Billed
B5000570,2025-11,C1000570,2001,299,0,0,0,299,Billed
B5000571,2025-11,C1000571,2101,499,0,0,99,400,Refunded
B5000572,2025-11,C1000572,2001,299,0,0,0,299,Billed
B5000573,2025-11,C1000573,2002,399,50,0,0,349,Billed
B5000574,2025-11,C1000574,2201,199,50,0,0,149,Billed
B5000575,2025-11,C1000575,2003,999,0,0,0,999,Billed
B5000576,2025-11,C1000576,2001,299,0,0,0,299,Billed
B5000577,2025-11,C1000577,2003,999,0,0,0,999,Billed
B5000578,2025-11,C1000578,2001,299,0,0,0,299,Billed
B5000579,2025-11,C1000579,2002,399,,0,299,100,Refunded
B5000580,2025-11,C1000580,2001,299,0,0,0,299,Billed
B5000581,2025-11,C1000581,2004,249,20,0,0,229,Billed
B5000582,2025-11,C1000582,2001,299,0,0,0,299,Billed
B5000583,2025-11,C1000583,2002,399,0,0,0,399,Billed
B5000584,2025-11,C1000584,2001,299,0,0,0,299,Billed
B5000585,2025-11,C1000585,2002,399,0,0,0,399,Billed
B5000586,2025-11,C1000586,2002,399,20,0,0,379,Billed
B5000587,2025-11,C1000587,2001,299,0,0,0,299,Billed
B5000588,2025-11,C1000588,2001,299,0,0,0,299,Billed
B5000589,2025-11,C1000589,2102,799,0,0,0,799,Billed
B5000590,2025-11,C1000590,2003,999,30,0,0,969,Billed
B5000591,2025-11,C1000591,2001,299,0,0,0,299,Billed
B5000592,2025-11,C1000592,2103,999,0,0,299,700,Refunded
B5000593,2025-11,C1000593,2002,399,50,0,0,349,Billed
B5000594,2025-11,C1000594,2001,299,0,0,49,250,Adjusted
B5000595,2025-11,C1000595,2003,999,0,0,0,999,Billed
B5000596,2025-11,C1000596,2102,799,0,0,0,799,Billed
B5000597,2025-11,C1000597,2001,299,0,0,0,299,Billed
B5000598,2025-11,C1000598,2003,999,0,0,0,999,Billed
B5000599,2025-11,C1000599,2101,499,0,0,0,499,Billed
B5000600,2025-11,C1000600,2101,499,0,0,0,499,Billed
B5000601,2025-11,C1000601,2102,799,0,0,0,799,Billed
B5000602,2025-11,C1000602,2003,999,0,0,0,999,Billed
B5000603,2025-11,C1000603,2101,499,0,0,0,499,Billed
B5000604,2025-11,C1000604,2002,399,0,0,0,399,Billed
B5000605,2025-11,C1000605,2201,199,0,0,0,199,Billed
B5000606,2025-11,C1000606,2101,499,0,0,0,499,Billed
B5000607,2025-11,C1000607,2004,249,0,0,0,249,Billed
B5000608,2025-11,C1000608,2005,499,0,0,0,499,Billed
B5000609,2025-11,C1000609,2001,299,0,0,0,299,Billed
B5000610,2025-11,C1000610,2102,799,0,0,0,799,Billed
B5000611,2025-11,C1000611,2002,399,75,0,0,324,Billed
B5000612,2025-11,C1000612,2102,799,0,0,0,799,Billed
B5000613,2025-11,C1000613,2002,399,0,0,0,399,Billed
B5000614,2025-11,C1000614,2001,299,0,0,0,299,Billed
B5000615,2025-11,C1000615,2002,399,0,0,0,399,Billed
B5000616,2025-11,C1000616,2101,499,0,0,0,499,Billed
B5000617,2025-11,C1000617,2001,299,0,0,0,299,Billed
B5000618,2025-11,C1000618,2001,299,0,0,0,299,Billed
B5000619,2025-11,C1000619,2001,299,0,0,0,299,Billed
B5000620,2025-11,C1000620,2101,499,30,0,0,469,Billed
B5000621,2025-11,C1000621,2102,799,0,25,0,824,Billed
B5000622,2025-11,C1000622,2001,299,0,0,0,299,Billed
B5000623,2025-11,C1000623,2002,399,100,0,0,299,Billed
B5000624,2025-11,C1000624,2005,499,0,0,0,499,Billed
B5000625,2025-11,C1000625,2003,999,100,0,0,899,Billed
B5000626,2025-11,C1000626,2102,799,0,0,0,799,Billed
B5000627,2025-11,C1000627,2002,399,0,0,0,399,Billed
B5000628,2025-11,C1000628,2201,199,0,0,0,199,Billed
B5000629,2025-11,C1000629,2003,999,0,0,0,,Billed
B5000630,2025-11,C1000630,2002,399,50,0,0,349,Billed
B5000631,2025-11,C1000631,2002,399,75,0,0,324,Billed
B5000632,2025-11,C1000632,2004,249,0,0,0,249,Billed
B5000633,2025-11,C1000633,2003,999,0,0,0,999,Billed
B5000634,2025-11,C1000634,2001,299,0,0,0,299,Billed
B5000635,2025-11,C1000635,2003,999,0,0,0,999,Billed
B5000636,2025-11,C1000636,2003,999,0,0,0,999,Billed
B5000637,2025-11,C1000637,2201,199,0,0,0,199,Billed
B5000638,2025-11,C1000638,2002,399,50,0,0,349,Billed
B5000639,2025-11,C1000639,2004,249,30,0,0,219,Billed
B5000640,2025-11,C1000640,2003,999,0,0,0,999,Billed
B5000641,2025-11,C1000641,2004,249,0,0,0,249,Billed
B5000642,2025-11,C1000642,2003,999,0,0,0,999,Billed
B5000643,2025-11,C1000643,2002,399,0,0,0,399,Billed
B5000644,2025-11,C1000644,2003,999,0,0,0,999,Billed
B5000645,2025-11,C1000645,2002,399,0,0,0,399,Billed
B5000646,2025-11,C1000646,2003,999,0,0,0,999,Billed
B5000647,2025-11,C1000647,2201,199,0,0,0,199,Billed
B5000648,2025-11,C1000648,2001,299,0,0,0,299,Billed
B5000649,2025-11,C1000649,2002,399,0,0,0,399,Billed
B5000650,2025-11,C1000650,2003,999,0,0,0,999,Billed
B5000651,2025-11,C1000651,2004,249,100,0,0,149,Billed
B5000652,2025-11,C1000652,2002,399,0,0,0,399,Billed
B5000653,2025-11,C1000653,2002,399,30,0,0,369,Billed
B5000654,2025-11,C1000654,2004,249,0,0,0,249,Billed
B5000655,2025-11,C1000655,2201,199,0,0,0,199,Billed
B5000656,2025-11,C1000656,2004,249,0,0,0,249,Billed
B5000657,2025-11,C1000657,2001,299,0,0,0,299,Billed
B5000658,2025-11,C1000658,2001,299,100,0,0,199,Billed
B5000659,2025-11,C1000659,2002,399,0,0,0,399,Billed
B5000660,2025-11,C1000660,2201,199,0,0,0,199,Billed
B5000661,2025-11,C1000661,2003,999,20,0,0,979,Billed
B5000662,2025-11,C1000662,2102,799,30,0,0,769,Billed
B5000663,2025-11,C1000663,2003,999,0,0,0,999,Billed
B5000664,2025-11,C1000664,2001,299,0,0,0,299,Billed
B5000665,2025-11,C1000665,2201,199,0,0,0,199,Billed
B5000666,2025-11,C1000666,2102,799,0,0,0,799,Billed
B5000667,2025-11,C1000667,2002,399,0,0,0,399,Billed
B5000668,2025-11,C1000668,2201,199,0,0,49,150,Adjusted
B5000669,2025-11,C1000669,2002,399,75,0,0,324,Billed
B5000670,2025-11,C1000670,2002,399,0,0,0,399,Billed
B5000671,2025-11,C1000671,2001,299,0,0,0,299,Billed
B5000672,2025-11,C1000672,2101,499,0,0,0,499,Billed
B5000673,2025-11,C1000673,2101,499,0,0,0,499,Billed
B5000674,2025-11,C1000674,2101,499,0,0,0,499,Billed
B5000675,2025-11,C1000675,2002,399,100,0,0,299,Billed
B5000676,2025-11,C1000676,2002,399,0,0,0,399,Billed
B5000677,2025-11,C1000677,2201,199,0,0,0,199,Billed
B5000678,2025-11,C1000678,2201,199,0,0,0,199,Billed
B5000679,2025-11,C1000679,2005,499,30,0,0,469,Billed
B5000680,2025-11,C1000680,2201,199,20,0,0,179,Billed
B5000681,2025-11,C1000681,2001,299,50,0,0,249,Billed
B5000682,2025-11,C1000682,2101,499,0,0,0,499,Billed
B5000683,2025-11,C1000683,2103,999,75,0,0,924,Billed
B5000684,2025-11,C1000684,2002,399,50,0,0,349,Billed
B5000685,2025-11,C1000685,2002,399,0,0,0,399,Billed
B5000686,2025-11,C1000686,2003,999,0,0,0,999,Billed
B5000687,2025-11,C1000687,2001,299,0,0,0,299,Billed
B5000688,2025-11,C1000688,2001,299,20,0,0,279,Billed
B5000689,2025-11,C1000689,2001,299,0,0,0,299,Billed
B5000690,2025-11,C1000690,2002,399,20,0,0,379,Billed
B5000691,2025-11,C1000691,2101,499,0,0,0,499,Billed
B5000692,2025-11,C1000692,2102,799,30,0,0,769,Billed
B5000693,2025-11,C1000693,2001,299,0,0,0,299,Billed
B5000694,2025-11,C1000694,2003,999,0,0,0,999,Billed
B5000695,2025-11,C1000695,2003,999,0,0,0,999,Billed
B5000696,2025-11,C1000696,2001,299,50,0,0,249,Billed
B5000697,2025-11,C1000697,2001,299,0,0,0,299,Billed
B5000698,2025-11,C1000698,2001,299,0,0,0,299,Billed
B5000699,2025-11,C1000699,2005,499,0,0,0,499,Billed
B5000700,2025-11,C1000700,2003,999,0,0,0,999,Billed
B5000701,2025-11,C1000701,2201,199,0,0,0,199,Billed
B5000702,2025-11,C1000702,2103,999,75,0,0,924,Billed
B5000703,2025-11,C1000703,2003,999,0,0,0,999,Billed
B5000704,2025-11,C1000704,2005,499,20,0,0,479,Billed
B5000705,2025-11,C1000705,2102,799,0,0,0,799,Billed
B5000706,2025-11,C1000706,2005,499,0,0,0,499,Billed
B5000707,2025-11,C1000707,2002,399,0,0,0,399,Billed
B5000708,2025-11,C1000708,2101,499,0,0,0,499,Billed
B5000709,2025-11,C1000709,2003,999,0,0,0,999,Billed
B5000710,2025-11,C1000710,2002,399,0,0,0,399,Billed
B5000711,2025-11,C1000711,2003,999,0,0,0,999,Billed
B5000712,2025-11,C1000712,2002,399,0,0,0,399,Billed
B5000713,2025-11,C1000713,2103,999,0,0,0,999,Billed
B5000714,2025-11,C1000714,2003,999,0,0,0,999,Billed
B5000715,2025-11,C1000715,2002,399,0,0,0,399,Billed
B5000716,2025-11,C1000716,2002,399,30,0,0,369,Billed
B5000717,2025-11,C1000717,2102,799,0,0,0,799,Billed
B5000718,2025-11,C1000718,2002,399,0,0,0,399,Billed
B5000719,2025-11,C1000719,2201,199,0,0,0,199,Billed
B5000720,2025-11,C1000720,2102,799,0,0,0,799,Billed
B5000721,2025-11,C1000721,2001,299,75,0,0,224,Billed
B5000722,2025-11,C1000722,2201,199,20,0,0,179,Billed
B5000723,2025-11,C1000723,2201,199,30,0,0,169,Billed
B5000724,2025-11,C1000724,2103,999,0,0,0,999,Billed
B5000725,2025-11,C1000725,2001,299,30,0,0,269,Billed
B5000726,2025-11,C1000726,2001,299,0,0,0,299,Billed
B5000727,2025-11,C1000727,2103,999,30,0,0,969,Billed
B5000728,2025-11,C1000728,2004,249,20,0,0,229,Billed
B5000729,2025-11,C1000729,2003,999,0,0,0,999,Billed
B5000730,2025-11,C1000730,2003,999,0,0,0,999,Billed
B5000731,2025-11,C1000731,2101,499,0,0,0,499,Billed
B5000732,2025-11,C1000732,2002,399,0,0,0,399,Billed
B5000733,2025-11,C1000733,2002,399,0,0,0,399,Billed
B5000734,2025-11,C1000734,2002,399,0,0,0,399,Billed
B5000735,2025-11,C1000735,2002,399,30,0,0,369,Billed
B5000736,2025-11,C1000736,2101,499,20,25,0,504,Billed
B5000737,2025-11,C1000737,2001,299,0,0,0,299,Billed
B5000738,2025-11,C1000738,2002,399,0,0,0,399,Billed
B5000739,2025-11,C1000739,2001,299,0,0,0,299,Billed
B5000740,2025-11,C1000740,2004,249,0,0,0,249,Billed
B5000741,2025-11,C1000741,2002,399,0,0,0,399,Billed
B5000742,2025-11,C1000742,2101,499,0,25,0,524,Billed
B5000743,2025-11,C1000743,2002,399,0,0,0,399,Billed
B5000744,2025-11,C1000744,2001,299,0,0,0,299,Billed
B5000745,2025-11,C1000745,2002,399,0,0,0,399,Billed
B5000746,2025-11,C1000746,2005,499,0,0,0,499,Billed
B5000747,2025-11,C1000747,2005,499,0,0,0,499,Billed
B5000748,2025-11,C1000748,2004,249,0,0,0,249,Billed
B5000749,2025-11,C1000749,2102,799,20,0,0,779,Billed
B5000750,2025-11,C1000750,2103,999,20,0,0,979,Billed
B5000751,2025-11,C1000751,2101,499,0,0,0,499,Billed
B5000752,2025-11,C1000752,2001,299,0,0,0,299,Billed
B5000753,2025-11,C1000753,2001,299,0,0,0,299,Billed
B5000754,2025-11,C1000754,2101,499,0,0,0,499,Billed
B5000755,2025-11,C1000755,2003,999,0,0,0,999,Billed
B5000756,2025-11,C1000756,2001,299,0,0,0,299,Billed
B5000757,2025-11,C1000757,2101,499,0,0,0,499,Billed
B5000758,2025-11,C1000758,2002,399,50,0,0,349,Billed
B5000759,2025-11,C1000759,2005,499,20,0,0,479,Billed
B5000760,2025-11,C1000760,2201,199,0,0,0,199,Billed
B5000761,2025-11,C1000761,2002,399,100,0,0,299,Billed
B5000762,2025-11,C1000762,2002,399,0,0,0,399,Billed
B5000763,2025-11,C1000763,2001,299,0,0,0,299,Billed
B5000764,2025-11,C1000764,2101,499,0,0,149,350,Adjusted
B5000765,2025-11,C1000765,2002,399,0,0,0,399,Billed
B5000766,2025-11,C1000766,2005,499,0,0,0,499,Billed
B5000767,2025-11,C1000767,2001,299,0,0,149,150,Refunded
B5000768,2025-11,C1000768,2101,499,0,0,0,499,Billed
B5000769,2025-11,C1000769,2101,499,75,0,0,424,Billed
B5000770,2025-11,C1000770,2003,999,0,0,0,999,Billed
B5000771,2025-11,C1000771,2102,799,0,0,0,799,Billed
B5000772,2025-11,C1000772,2003,999,0,0,49,950,Refunded
B5000773,2025-11,C1000773,2003,999,0,0,0,999,Billed
B5000774,2025-11,C1000774,2003,999,0,0,0,999,Billed
B5000775,2025-11,C1000775,2004,249,20,0,0,229,Billed
B5000776,2025-11,C1000776,2201,199,0,0,0,199,Billed
B5000777,2025-11,C1000777,2003,999,0,0,0,999,Billed
B5000778,2025-11,C1000778,2004,249,0,0,0,249,Billed
B5000779,2025-11,C1000779,2103,999,0,0,0,999,Billed
B5000780,2025-11,C1000780,2001,299,30,0,0,269,Billed
B5000781,2025-11,C1000781,2102,799,0,0,0,799,Billed
B5000782,2025-11,C1000782,2003,999,0,0,0,999,Billed
B5000783,2025-11,C1000783,2101,499,0,0,0,499,Billed
B5000784,2025-11,C1000784,2002,399,0,0,0,399,Billed
B5000785,2025-11,C1000785,2002,399,0,0,0,399,Billed
B5000786,2025-11,C1000786,2004,249,0,0,0,249,Billed
B5000787,2025-11,C1000787,2102,799,0,0,0,799,Billed
B5000788,2025-11,C1000788,2201,199,0,0,0,199,Billed
B5000789,2025-11,C1000789,2001,299,0,0,0,299,Billed
B5000790,2025-11,C1000790,2101,499,0,0,0,499,Billed
B5000791,2025-11,C1000791,2001,299,0,0,0,299,Billed
B5000792,2025-11,C1000792,2003,999,0,0,0,999,Billed
B5000793,2025-11,C1000793,2003,999,0,0,0,999,Billed
B5000794,2025-11,C1000794,2201,199,75,0,0,124,Billed
B5000795,2025-11,C1000795,2005,499,30,0,0,469,Billed
B5000796,2025-11,C1000796,2004,249,20,0,0,229,Billed
B5000797,2025-11,C1000797,2003,999,0,0,0,999,Billed
B5000798,2025-11,C1000798,2001,299,0,0,0,299,Billed
B5000799,2025-11,C1000799,2005,499,0,0,0,499,Billed
B5000800,2025-11,C1000800,2101,499,0,0,0,499,Billed
B5000801,2025-11,C1000801,2004,249,0,0,0,249,Billed
B5000802,2025-11,C1000802,2201,199,0,0,0,199,Billed
B5000803,2025-11,C1000803,2201,199,20,0,0,179,Billed
B5000804,2025-11,C1000804,2003,999,30,0,0,969,Billed
B5000805,2025-11,C1000805,2201,199,0,0,0,199,Billed
B5000806,2025-11,C1000806,2003,999,0,0,0,999,Billed
B5000807,2025-11,C1000807,2001,299,0,0,0,299,Billed
B5000808,2025-11,C1000808,2001,299,0,0,0,299,Billed
B5000809,2025-11,C1000809,2103,999,50,0,0,949,Billed
B5000810,2025-11,C1000810,2002,399,0,0,0,399,Billed
B5000811,2025-11,C1000811,2001,299,0,0,0,299,Billed
B5000812,2025-11,C1000812,2005,499,0,0,0,499,Billed
B5000813,2025-11,C1000813,2201,199,0,0,0,199,Billed
B5000814,2025-11,C1000814,2201,199,30,0,0,169,Billed
B5000815,2025-11,C1000815,2103,999,0,25,0,1024,Billed
B5000816,2025-11,C1000816,2003,999,0,0,0,999,Billed
B5000817,2025-11,C1000817,2001,299,0,0,0,299,Billed
B5000818,2025-11,C1000818,2003,999,0,0,0,999,Billed
B5000819,2025-11,C1000819,2004,249,0,0,0,249,Billed
B5000820,2025-11,C1000820,2101,499,0,0,0,499,Billed
B5000821,2025-11,C1000821,2201,199,0,0,0,199,Billed
B5000822,2025-11,C1000822,2201,199,20,0,0,179,Billed
B5000823,2025-11,C1000823,2003,999,0,0,0,999,Billed
B5000824,2025-11,C1000824,2103,999,0,0,0,999,Billed
B5000825,2025-11,C1000825,2101,499,0,0,0,499,Billed
B5000826,2025-11,C1000826,2201,199,0,0,0,199,Billed
B5000827,2025-11,C1000827,2002,399,0,0,0,399,Billed
B5000828,2025-11,C1000828,2101,499,0,0,0,499,Billed
B5000829,2025-11,C1000829,2004,249,0,0,0,249,Billed
B5000830,2025-11,C1000830,2003,999,0,0,0,999,Billed
B5000831,2025-11,C1000831,2201,199,0,0,0,199,Billed
B5000832,2025-11,C1000832,2003,999,0,0,0,999,Billed
B5000833,2025-11,C1000833,2002,399,0,0,0,399,Billed
B5000834,2025-11,C1000834,2002,399,30,0,0,369,Billed
B5000835,2025-11,C1000835,2001,299,50,0,0,249,Billed
B5000836,2025-11,C1000836,2001,299,0,0,0,299,Billed
B5000837,2025-11,C1000837,2201,199,30,0,0,169,Billed
B5000838,2025-11,C1000838,2102,799,0,0,0,799,Billed
B5000839,2025-11,C1000839,2101,499,20,0,0,479,Billed
B5000840,2025-11,C1000840,2002,399,0,0,99,300,Adjusted
